run,tag,step,value
MobilenetV2-L1norm-no-gate,MACs(G),99,25.950000762939453
MobilenetV2-L1norm-no-gate,Params(M),0,2.299999952316284
MobilenetV2-L1norm-no-gate,Params(M),10,2.1700000762939453
MobilenetV2-L1norm-no-gate,Params(M),20,2.0399999618530273
MobilenetV2-L1norm-no-gate,Params(M),30,1.909999966621399
MobilenetV2-L1norm-no-gate,Params(M),40,1.7799999713897705
MobilenetV2-L1norm-no-gate,Params(M),50,1.6399999856948853
MobilenetV2-L1norm-no-gate,Params(M),60,1.5099999904632568
MobilenetV2-L1norm-no-gate,Params(M),70,1.3799999952316284
MobilenetV2-L1norm-no-gate,Params(M),80,1.25
MobilenetV2-L1norm-no-gate,Params(M),89,1.1200000047683716
MobilenetV2-L1norm-no-gate,Params(M),99,994.469970703125
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,0,94.55000305175781
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,10,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,20,94.48999786376953
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,30,94.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,40,94.47000122070312
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,50,94.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,60,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,70,94.47000122070312
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,80,94.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,89,94.69999694824219
layerwise/MobilenetV2-L1norm-gate/layer0,ACC,99,94.05000305175781
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),10,94.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),20,94.2300033569336
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),30,93.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),40,93.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),50,93.61000061035156
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),60,93.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),70,93.2300033569336
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),80,92.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),89,92.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer0,MACs(G),99,92.66999816894531
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),50,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),60,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),70,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),80,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),89,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer0,Params(M),99,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,0,94.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,10,94.5
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,20,94.66000366210938
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,30,94.69000244140625
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,40,94.38999938964844
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,50,94.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,60,93.37999725341797
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,70,92.87999725341797
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,80,88.61000061035156
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,89,51.900001525878906
layerwise/MobilenetV2-L1norm-gate/layer1,ACC,99,19.6299991607666
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),10,94.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),20,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),30,93.02999877929688
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),40,92.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),50,92.0
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),60,91.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),70,90.97000122070312
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),80,90.43000030517578
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),89,89.94000244140625
layerwise/MobilenetV2-L1norm-gate/layer1,MACs(G),99,89.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer1,Params(M),50,2.309999942779541
