run,tag,step,value
VGG-Gradient,MACs(G),0,314.9599914550781
VGG-Gradient,MACs(G),10,314.8800048828125
VGG-Gradient,MACs(G),20,314.7900085449219
VGG-Gradient,MACs(G),30,314.7099914550781
VGG-Gradient,MACs(G),40,314.6199951171875
VGG-Gradient,MACs(G),50,314.5299987792969
VGG-Gradient,MACs(G),60,314.45001220703125
VGG-Gradient,MACs(G),70,314.3599853515625
VGG-Gradient,MACs(G),80,314.2799987792969
VGG-Gradient,MACs(G),89,314.19000244140625
VGG-Gradient,Params(M),0,15.25
VGG-Gradient,Params(M),10,12.859999656677246
VGG-Gradient,Params(M),20,10.670000076293945
VGG-Gradient,Params(M),30,8.640000343322754
VGG-Gradient,Params(M),40,6.849999904632568
VGG-Gradient,Params(M),50,5.260000228881836
VGG-Gradient,Params(M),60,3.859999895095825
VGG-Gradient,Params(M),70,2.6700000762939453
VGG-Gradient,Params(M),80,1.659999966621399
VGG-Gradient,Params(M),89,869.72998046875
VGG-K-Mean-Gradient,ACC,0,93.44000244140625
VGG-K-Mean-Gradient,ACC,10,79.83999633789062
VGG-K-Mean-Gradient,ACC,20,74.0999984741211
VGG-K-Mean-Gradient,ACC,30,31.190000534057617
VGG-K-Mean-Gradient,ACC,40,17.959999084472656
VGG-K-Mean-Gradient,ACC,50,10.0
VGG-K-Mean-Gradient,ACC,60,10.0
VGG-K-Mean-Gradient,ACC,70,10.0
VGG-K-Mean-Gradient,ACC,80,10.0
VGG-K-Mean-Gradient,ACC,89,10.0
VGG-K-Mean-Gradient,MACs(G),0,314.9599914550781
VGG-K-Mean-Gradient,MACs(G),10,314.8800048828125
VGG-K-Mean-Gradient,MACs(G),20,314.7900085449219
VGG-K-Mean-Gradient,MACs(G),30,314.7099914550781
VGG-K-Mean-Gradient,MACs(G),40,314.6199951171875
VGG-K-Mean-Gradient,MACs(G),50,314.5299987792969
VGG-K-Mean-Gradient,MACs(G),60,314.45001220703125
VGG-K-Mean-Gradient,MACs(G),70,314.3599853515625
VGG-K-Mean-Gradient,MACs(G),80,314.2799987792969
VGG-K-Mean-Gradient,MACs(G),89,314.19000244140625
VGG-K-Mean-Gradient,Params(M),0,15.25
VGG-K-Mean-Gradient,Params(M),10,12.859999656677246
VGG-K-Mean-Gradient,Params(M),20,10.670000076293945
VGG-K-Mean-Gradient,Params(M),30,8.640000343322754
VGG-K-Mean-Gradient,Params(M),40,6.849999904632568
VGG-K-Mean-Gradient,Params(M),50,5.260000228881836
VGG-K-Mean-Gradient,Params(M),60,3.859999895095825
VGG-K-Mean-Gradient,Params(M),70,2.6700000762939453
VGG-K-Mean-Gradient,Params(M),80,1.659999966621399
VGG-K-Mean-Gradient,Params(M),89,869.72998046875
VGG-K-Mean-L1norm,ACC,0,93.20999908447266
VGG-K-Mean-L1norm,ACC,10,86.05000305175781
VGG-K-Mean-L1norm,ACC,20,64.3499984741211
VGG-K-Mean-L1norm,ACC,30,40.36000061035156
VGG-K-Mean-L1norm,ACC,40,12.8100004196167
VGG-K-Mean-L1norm,ACC,50,10.0
VGG-K-Mean-L1norm,ACC,60,10.0
VGG-K-Mean-L1norm,ACC,70,10.0
VGG-K-Mean-L1norm,ACC,80,10.0
VGG-K-Mean-L1norm,ACC,89,10.0
VGG-K-Mean-L1norm,MACs(G),0,314.9599914550781
VGG-K-Mean-L1norm,MACs(G),10,314.8800048828125
VGG-K-Mean-L1norm,MACs(G),20,314.7900085449219
VGG-K-Mean-L1norm,MACs(G),30,314.7099914550781
VGG-K-Mean-L1norm,MACs(G),40,314.6199951171875
VGG-K-Mean-L1norm,MACs(G),50,314.5299987792969
VGG-K-Mean-L1norm,MACs(G),60,314.45001220703125
VGG-K-Mean-L1norm,MACs(G),70,314.3599853515625
VGG-K-Mean-L1norm,MACs(G),80,314.2799987792969
VGG-K-Mean-L1norm,MACs(G),89,314.19000244140625
VGG-K-Mean-L1norm,Params(M),0,15.25
VGG-K-Mean-L1norm,Params(M),10,12.859999656677246
VGG-K-Mean-L1norm,Params(M),20,10.670000076293945
VGG-K-Mean-L1norm,Params(M),30,8.640000343322754
VGG-K-Mean-L1norm,Params(M),40,6.849999904632568
VGG-K-Mean-L1norm,Params(M),50,5.260000228881836
VGG-K-Mean-L1norm,Params(M),60,3.859999895095825
VGG-K-Mean-L1norm,Params(M),70,2.6700000762939453
VGG-K-Mean-L1norm,Params(M),80,1.659999966621399
VGG-K-Mean-L1norm,Params(M),89,869.72998046875
VGG-L1norm,ACC,0,93.52999877929688
VGG-L1norm,ACC,10,88.91999816894531
VGG-L1norm,ACC,20,63.59000015258789
VGG-L1norm,ACC,30,41.70000076293945
VGG-L1norm,ACC,40,11.619999885559082
VGG-L1norm,ACC,50,10.0
VGG-L1norm,ACC,60,10.0
VGG-L1norm,ACC,70,10.0
VGG-L1norm,ACC,80,10.0
VGG-L1norm,ACC,89,10.0
VGG-L1norm,MACs(G),0,314.9599914550781
VGG-L1norm,MACs(G),10,314.8800048828125
VGG-L1norm,MACs(G),20,314.7900085449219
VGG-L1norm,MACs(G),30,314.7099914550781
VGG-L1norm,MACs(G),40,314.6199951171875
VGG-L1norm,MACs(G),50,314.5299987792969
VGG-L1norm,MACs(G),60,314.45001220703125
VGG-L1norm,MACs(G),70,314.3599853515625
VGG-L1norm,MACs(G),80,314.2799987792969
VGG-L1norm,MACs(G),89,314.19000244140625
VGG-L1norm,Params(M),0,15.25
VGG-L1norm,Params(M),10,12.859999656677246
VGG-L1norm,Params(M),20,10.670000076293945
VGG-L1norm,Params(M),30,8.640000343322754
VGG-L1norm,Params(M),40,6.849999904632568
VGG-L1norm,Params(M),50,5.260000228881836
VGG-L1norm,Params(M),60,3.859999895095825
VGG-L1norm,Params(M),70,2.6700000762939453
VGG-L1norm,Params(M),80,1.659999966621399
VGG-L1norm,Params(M),89,869.72998046875
